# Time-averaged data for fix 9
# TimeStep c_msd[4]
122300 445.445
122400 445.465
122500 445.824
122600 446.526
122700 447.01
122800 447.409
122900 447.786
123000 448.109
123100 448.451
123200 448.806
123300 448.989
123400 449.123
123500 449.327
123600 449.55
123700 449.875
123800 450.022
123900 450.151
124000 450.48
124100 450.786
124200 450.634
124300 450.608
124400 450.842
124500 451.229
124600 451.321
124700 451.368
124800 451.356
124900 451.454
125000 451.596
125100 451.764
125200 452.153
125300 452.261
125400 452.212
125500 452.085
125600 452.162
125700 452.292
125800 452.388
125900 452.452
126000 452.553
126100 452.696
126200 452.994
126300 453.221
126400 453.488
126500 453.895
126600 454.198
126700 454.227
126800 454.345
126900 454.792
127000 455.248
127100 455.459
127200 455.476
127300 455.537
127400 455.924
127500 456.211
127600 456.227
127700 456.062
127800 456.126
127900 456.398
128000 456.591
128100 456.753
128200 457.182
128300 457.847
128400 458.309
128500 458.931
128600 459.467
128700 459.712
128800 459.796
128900 459.752
129000 459.691
129100 459.718
129200 459.771
129300 459.927
129400 460.09
129500 460.163
129600 460.406
129700 460.655
129800 461.021
129900 461.28
130000 461.554
130100 461.74
130200 462.015
130300 462.418
130400 462.716
130500 463.1
130600 463.794
130700 464.375
130800 464.82
130900 465.462
131000 466.192
131100 466.857
131200 467.331
131300 467.569
131400 467.984
131500 468.219
131600 468.373
131700 468.52
131800 468.631
131900 468.996
132000 469.426
132100 469.684
132200 469.744
132300 469.808
132400 469.86
132500 469.96
132600 469.957
132700 469.945
132800 470.234
132900 470.551
133000 470.907
133100 471.26
133200 471.638
133300 472.17
133400 472.59
133500 473.071
133600 473.661
133700 474.062
133800 474.629
133900 475.259
134000 475.936
134100 476.537
134200 476.945
134300 477.153
134400 477.102
134500 477.269
134600 477.737
134700 478.038
134800 478.562
134900 479.025
135000 479.21
135100 479.377
135200 479.404
135300 479.566
135400 479.93
135500 480.228
135600 480.454
135700 480.674
135800 480.815
135900 480.857
136000 480.755
136100 480.82
136200 481.044
136300 481.362
136400 481.542
136500 481.644
136600 481.632
136700 481.671
136800 481.472
136900 481.211
137000 481.009
137100 480.863
137200 480.633
137300 480.319
137400 480.326
137500 480.297
137600 480.4
137700 480.621
137800 480.816
137900 481.325
138000 481.997
138100 482.333
138200 482.803
138300 483.179
138400 483.278
138500 483.419
138600 483.635
138700 483.919
138800 484.188
138900 484.5
139000 484.88
139100 485.396
139200 485.726
139300 485.751
139400 485.727
139500 486.008
139600 486.236
139700 486.477
139800 486.469
139900 486.386
140000 486.529
140100 486.859
140200 487.212
140300 487.589
140400 487.89
140500 488.157
140600 488.517
140700 488.61
140800 488.853
140900 489.187
141000 489.374
141100 489.489
141200 489.704
141300 489.937
141400 490.114
141500 490.229
141600 490.498
141700 490.707
141800 490.666
141900 490.661
142000 490.68
142100 490.903
142200 491.223
142300 491.519
142400 491.798
142500 491.899
142600 491.736
142700 491.67
142800 491.658
142900 491.862
143000 492.063
143100 492.243
143200 492.35
143300 492.364
143400 492.221
143500 492.118
143600 492.041
143700 492.23
143800 492.317
143900 492.123
144000 492.251
144100 492.509
144200 492.796
144300 493.278
144400 493.712
144500 493.764
144600 493.912
144700 494.251
144800 494.26
144900 494.709
145000 495.195
145100 495.503
145200 495.952
145300 496.19
145400 496.449
145500 496.831
145600 497.112
145700 497.253
145800 497.344
145900 497.492
146000 497.765
