# Time-averaged data for fix 9
# TimeStep c_msd[4]
64700 343.646
64800 343.751
64900 344.132
65000 345.027
65100 345.899
65200 346.633
65300 347.29
65400 348.033
65500 348.627
65600 348.963
65700 349.144
65800 349.295
65900 349.673
66000 350.145
66100 350.489
66200 350.794
66300 351.312
66400 351.721
66500 352.039
66600 352.527
66700 353.054
66800 353.441
66900 353.911
67000 354.418
67100 354.743
67200 355.039
67300 355.285
67400 355.566
67500 356.163
67600 356.744
67700 357.262
67800 357.69
67900 358.131
68000 358.369
68100 358.561
68200 358.766
68300 358.956
68400 359.268
68500 359.591
68600 359.76
68700 359.826
68800 359.863
68900 359.831
69000 360.193
69100 360.683
69200 360.96
69300 361.21
69400 361.325
69500 361.466
69600 361.792
69700 362.053
69800 362.322
69900 362.865
70000 363.581
70100 364.129
70200 364.655
70300 365.021
70400 365.254
70500 365.552
70600 365.914
70700 366.484
70800 367.039
70900 367.58
71000 368.237
71100 368.822
71200 369.368
71300 369.941
71400 370.354
71500 370.654
71600 371.044
71700 371.569
71800 372.113
71900 372.654
72000 373.394
72100 374.209
72200 375.002
72300 375.659
72400 376.185
72500 376.724
72600 377.018
72700 377.341
72800 377.562
72900 377.747
73000 377.672
73100 377.618
73200 377.914
73300 378.226
73400 378.55
73500 379.056
73600 379.578
73700 380.169
73800 380.847
73900 381.648
74000 382.486
74100 383.354
74200 384.048
74300 384.672
74400 385.237
74500 385.73
74600 386.189
74700 386.597
74800 387.097
74900 387.894
75000 388.732
75100 389.39
75200 390.015
75300 390.536
75400 391.114
75500 391.722
75600 392.286
75700 392.716
75800 393.184
75900 393.596
76000 393.837
76100 393.885
76200 393.537
76300 393.12
76400 392.873
76500 392.982
76600 393.193
76700 393.604
76800 394.271
76900 394.891
77000 395.554
77100 396.063
77200 396.74
77300 397.496
77400 398.183
77500 398.475
77600 398.68
77700 398.879
77800 399.006
77900 399.099
78000 399.237
78100 399.457
78200 399.905
78300 400.465
78400 401.253
78500 402.038
78600 402.652
78700 403.177
78800 403.614
78900 404.085
79000 404.6
79100 404.958
79200 405.054
79300 405.097
79400 405.303
79500 405.56
79600 405.978
79700 406.409
79800 406.951
79900 407.519
80000 408.127
80100 408.589
80200 408.935
80300 409.166
80400 409.429
80500 409.864
80600 410.477
80700 411.377
80800 412.259
80900 412.914
81000 413.317
81100 413.792
81200 414.108
81300 414.261
81400 414.39
81500 414.395
81600 414.589
81700 414.985
81800 415.14
81900 414.959
82000 414.898
82100 415.208
82200 415.652
82300 416.114
82400 416.587
82500 416.975
82600 417.21
82700 417.588
82800 418.248
82900 418.885
83000 419.35
83100 419.937
83200 420.492
83300 420.989
83400 421.388
83500 421.688
83600 422.085
83700 422.587
83800 423.281
83900 424.068
84000 424.6
84100 425.056
84200 425.831
84300 426.457
84400 426.943
84500 427.577
84600 428.238
84700 429.029
84800 429.92
84900 430.433
85000 430.844
85100 431.236
85200 431.624
85300 431.897
85400 432.287
85500 432.723
85600 432.951
85700 433.109
85800 433.49
85900 433.89
86000 434.115
86100 434.229
86200 434.512
86300 435.035
86400 435.81
86500 436.526
86600 437.078
86700 437.447
86800 437.845
86900 438.26
87000 438.587
87100 438.952
87200 439.192
87300 439.204
87400 439.225
87500 439.282
87600 439.218
87700 439.28
87800 439.199
87900 439.263
88000 439.527
88100 439.94
88200 440.326
88300 440.748
88400 441.077
88500 441.322
88600 441.858
88700 442.348
88800 442.726
88900 443.271
89000 443.888
89100 444.645
89200 445.17
89300 445.546
89400 445.922
89500 446.371
89600 446.73
89700 446.981
89800 446.98
89900 447.086
90000 447.292
90100 447.412
90200 447.817
90300 448.399
90400 448.907
90500 449.401
90600 449.895
90700 450.499
90800 451.072
90900 451.676
91000 452.252
91100 452.764
91200 453.392
91300 454.218
91400 454.842
91500 455.388
91600 456.052
91700 456.885
91800 457.726
91900 458.525
92000 459.286
92100 460.101
92200 460.74
92300 461.324
92400 461.839
92500 462.115
92600 462.163
92700 462.153
92800 462.302
92900 462.613
93000 462.976
93100 463.289
93200 463.723
93300 463.84
93400 464.17
93500 464.674
93600 464.926
93700 465.248
93800 465.629
93900 466.005
94000 466.452
94100 466.707
94200 466.909
94300 467.252
94400 467.491
94500 467.555
94600 467.587
94700 467.75
94800 467.895
94900 468.182
95000 468.406
95100 468.743
95200 469.042
95300 469.127
95400 469.147
95500 469.309
95600 469.755
95700 470.329
95800 470.766
95900 471.155
96000 471.728
96100 472.369
96200 472.729
96300 473.272
96400 473.83
96500 474.077
96600 474.417
96700 474.874
96800 475.293
96900 475.785
97000 476.226
97100 476.427
97200 476.585
97300 476.913
97400 477.405
97500 477.841
97600 478.05
97700 478.269
97800 478.753
97900 479.099
98000 479.599
98100 480.042
98200 480.566
98300 481.249
98400 482.024
98500 482.726
98600 483.565
98700 484.59
98800 485.388
98900 486.017
99000 486.601
99100 487.151
99200 487.755
99300 488.219
99400 488.671
99500 488.932
99600 489.255
99700 489.522
99800 489.756
99900 490.016
100000 490.251
100100 490.444
100200 490.501
100300 490.584
100400 490.566
100500 490.562
100600 490.734
100700 490.909
100800 491.246
100900 491.552
101000 491.382
101100 491.265
101200 491.363
101300 491.31
101400 491.205
101500 491.204
101600 491.243
101700 491.334
101800 491.541
101900 492.031
102000 492.276
102100 492.468
102200 492.735
102300 492.969
102400 493.421
102500 493.683
102600 493.736
102700 493.77
102800 494.012
102900 494.23
103000 494.165
103100 494.174
103200 494.202
103300 494.133
103400 494.291
103500 494.635
103600 495.108
103700 495.489
103800 495.653
103900 495.792
104000 495.771
104100 495.824
104200 496.09
104300 496.349
104400 496.679
104500 497.034
104600 497.41
104700 497.715
104800 498.087
104900 498.394
105000 498.716
105100 498.974
105200 499.2
105300 499.401
105400 499.513
105500 499.492
105600 499.383
105700 499.43
105800 499.923
105900 500.318
106000 500.634
106100 500.992
106200 501.085
106300 501.171
106400 501.48
106500 501.845
106600 502.208
106700 502.715
106800 503.371
106900 504.296
107000 505.103
107100 505.617
107200 506.347
107300 507.29
107400 508.077
107500 508.516
107600 508.845
107700 509.015
107800 509.397
107900 509.821
108000 509.944
108100 510.135
108200 510.395
108300 510.789
108400 511.176
108500 511.42
108600 511.519
108700 511.815
108800 512.336
108900 512.735
109000 513.037
109100 513.209
109200 513.419
109300 513.564
109400 513.952
109500 514.435
109600 514.846
109700 515.387
109800 516.107
109900 516.636
110000 517.155
110100 517.604
110200 517.951
110300 518.377
110400 518.859
110500 519.15
110600 519.468
110700 519.661
110800 519.833
110900 519.99
111000 520.069
111100 519.783
111200 519.681
111300 519.834
111400 520.049
111500 520.385
111600 520.675
111700 520.852
111800 521.27
111900 521.659
112000 522.004
112100 522.391
112200 522.979
112300 523.781
112400 524.288
112500 524.33
112600 524.34
112700 524.573
112800 524.783
112900 525.175
113000 525.439
113100 525.705
113200 526.024
113300 526.387
113400 526.712
113500 527.172
113600 527.552
113700 528.122
113800 528.772
113900 529.252
114000 529.654
114100 530.373
114200 531.211
114300 532.09
114400 532.672
114500 532.957
114600 533.114
114700 533.48
114800 533.993
114900 534.235
115000 534.475
115100 534.933
115200 535.564
115300 536.054
115400 536.471
115500 537.002
115600 537.503
115700 537.781
115800 538.053
115900 538.339
116000 538.595
116100 539.041
116200 539.618
116300 540.273
116400 540.701
116500 540.97
116600 541.368
116700 541.768
116800 542.189
116900 542.626
117000 543.015
117100 543.531
117200 544.105
117300 544.728
117400 545.284
117500 545.673
117600 546.094
117700 546.325
117800 546.496
117900 546.791
118000 547.243
118100 547.446
118200 547.488
118300 547.517
118400 547.576
118500 547.631
118600 547.714
118700 547.827
118800 547.85
118900 548.017
119000 548.369
119100 549.034
119200 549.599
119300 549.697
119400 550.038
119500 550.408
119600 550.781
119700 551.07
119800 551.253
119900 551.502
120000 551.766
120100 552.037
120200 552.325
120300 552.638
120400 553.004
120500 553.451
120600 554.302
120700 555.169
120800 555.789
120900 556.348
121000 557.098
121100 558.029
121200 558.558
121300 558.892
121400 559.538
121500 560.248
121600 560.939
121700 561.602
121800 562.273
121900 562.911
122000 563.246
122100 563.444
122200 563.752
122300 564.121
122400 564.197
122500 564.127
122600 564.088
122700 564.146
122800 564.534
122900 564.861
123000 565.073
123100 565.326
123200 565.558
123300 565.482
123400 565.331
123500 565.411
123600 565.548
123700 565.654
123800 565.794
123900 565.902
124000 566.195
124100 566.594
124200 567.087
124300 567.751
124400 568.22
124500 568.307
124600 568.304
124700 568.508
124800 568.578
124900 568.547
125000 568.839
125100 569.223
125200 569.535
125300 570.044
125400 570.405
125500 570.745
125600 571.076
125700 571.205
125800 571.35
125900 571.855
126000 572.61
126100 573.186
126200 573.473
126300 573.64
126400 573.998
126500 574.329
126600 574.407
126700 574.389
126800 574.335
126900 574.119
127000 573.69
127100 573.697
127200 573.773
127300 573.691
127400 573.685
127500 573.74
127600 573.752
127700 573.834
127800 573.948
127900 574.217
128000 574.274
128100 574.18
128200 574.176
128300 574.375
128400 574.56
128500 574.845
128600 575.266
128700 575.62
128800 576.04
128900 576.466
129000 577.087
129100 577.298
129200 577.225
129300 577.222
129400 577.226
129500 577.09
129600 576.946
129700 577.154
129800 577.297
129900 577.316
130000 577.458
130100 577.431
130200 577.367
130300 577.526
130400 577.959
130500 578.299
130600 578.633
130700 578.993
130800 579.288
130900 579.821
131000 580.413
131100 580.922
131200 581.403
131300 581.773
131400 582.133
131500 582.451
131600 582.718
131700 582.748
131800 582.702
131900 582.87
132000 583.001
132100 582.944
132200 582.737
132300 582.867
132400 583.262
132500 583.514
132600 583.675
132700 583.75
132800 584.052
132900 584.362
133000 584.511
133100 584.369
133200 584.282
133300 584.227
133400 584.13
133500 584.212
133600 584.292
133700 584.373
133800 584.513
133900 584.618
134000 584.523
134100 584.711
134200 585.241
134300 585.901
134400 586.814
134500 587.408
134600 587.895
134700 588.437
134800 589.093
134900 589.753
135000 590.558
135100 591.404
135200 591.981
135300 592.652
135400 593.137
135500 593.572
135600 594.068
135700 594.604
135800 594.831
135900 594.866
136000 594.757
136100 594.595
136200 594.438
136300 594.349
136400 594.432
136500 594.53
136600 594.609
136700 594.984
136800 595.54
136900 595.97
137000 596.4
137100 597.07
137200 597.638
137300 598.27
137400 599.064
137500 599.626
137600 600.082
137700 600.518
137800 600.778
137900 601.137
138000 601.45
138100 601.977
138200 602.516
138300 602.831
138400 603.306
138500 603.712
138600 604.178
138700 604.609
138800 605.084
138900 605.684
139000 606.31
139100 607.065
139200 607.855
139300 608.405
139400 608.855
139500 609.295
139600 609.944
139700 610.556
139800 610.885
139900 611.314
140000 611.535
140100 611.571
140200 611.5
140300 611.495
140400 611.592
140500 611.573
140600 611.807
140700 612.27
140800 612.85
140900 612.911
141000 613.105
141100 613.224
141200 613.187
141300 613.307
141400 613.555
141500 613.736
141600 613.551
141700 613.176
141800 613.113
141900 613.364
142000 613.426
142100 613.398
142200 613.381
142300 613.433
142400 613.66
142500 613.897
142600 614.261
142700 614.705
142800 615.017
142900 615.312
143000 615.573
143100 615.741
143200 615.879
143300 616.224
143400 616.616
143500 616.713
143600 616.816
143700 617.109
143800 617.444
143900 617.578
144000 617.827
144100 618.199
144200 618.627
144300 618.97
144400 619.342
144500 619.531
144600 619.848
144700 620.341
144800 620.835
144900 621.067
145000 621.447
145100 621.819
145200 622.144
145300 622.462
145400 622.722
145500 623.116
145600 623.667
145700 624.207
145800 624.756
145900 625.134
146000 625.583
146100 626.058
146200 626.415
146300 626.638
146400 626.962
146500 627.438
146600 628.076
146700 628.65
146800 629.155
146900 629.431
147000 629.601
147100 629.753
147200 630.018
147300 630.324
147400 630.502
147500 630.52
147600 630.55
147700 630.944
147800 631.536
147900 632.055
148000 632.417
148100 632.65
148200 632.753
148300 633.218
148400 633.496
148500 634.009
148600 634.635
148700 635.077
148800 634.869
148900 634.637
149000 634.725
149100 635.121
149200 635.487
149300 635.626
149400 635.876
149500 635.749
149600 635.475
149700 635.488
149800 635.705
149900 635.721
150000 635.783
150100 635.935
150200 635.707
150300 635.477
150400 635.764
150500 636.279
150600 636.968
150700 637.719
150800 638.573
150900 639.181
151000 639.764
151100 640.263
151200 640.937
151300 641.706
151400 642.542
151500 643.275
151600 644.071
151700 644.529
151800 644.855
151900 645.369
152000 645.932
152100 646.197
152200 646.224
152300 646.466
152400 646.774
152500 647.134
152600 647.758
152700 648.152
152800 648.481
152900 648.609
153000 648.791
153100 648.812
153200 648.516
153300 648.204
153400 647.847
153500 647.735
153600 647.345
153700 647.115
153800 646.837
153900 646.569
154000 646.396
154100 646.411
154200 646.456
154300 646.599
154400 646.784
154500 646.989
154600 647.186
154700 647.482
154800 647.891
154900 648.188
155000 648.315
155100 648.425
155200 648.814
155300 648.993
155400 648.84
155500 648.76
155600 649.002
155700 649.522
155800 649.849
155900 650.017
156000 650.274
156100 650.41
156200 650.945
156300 651.438
156400 651.452
156500 651.387
156600 651.328
156700 651.289
156800 651.407
156900 651.592
157000 651.82
157100 652.207
157200 652.573
157300 653.094
157400 653.722
157500 654.377
157600 654.863
157700 655.402
157800 655.695
157900 655.881
158000 656.133
158100 656.271
158200 656.445
158300 656.521
158400 656.666
158500 657.048
158600 657.676
158700 658.372
158800 659.164
158900 659.649
159000 660.105
159100 660.685
159200 661.278
159300 661.986
159400 662.638
159500 663.154
159600 663.499
159700 663.698
159800 663.905
159900 664.343
160000 664.708
160100 664.927
160200 665.002
160300 665.569
160400 666.296
160500 666.592
160600 667.035
160700 667.659
160800 668.188
160900 668.626
161000 669.014
161100 669.408
161200 669.64
161300 669.986
161400 670.199
161500 670.445
161600 670.546
161700 670.811
161800 671.058
161900 671.453
162000 671.823
162100 671.969
162200 672.19
162300 672.544
162400 672.887
162500 673.099
162600 673.494
162700 674.053
162800 674.546
162900 675.077
163000 675.593
163100 675.964
163200 676.227
163300 676.493
163400 676.956
163500 677.163
163600 677.348
163700 677.812
163800 678.281
163900 678.958
164000 679.637
164100 680.313
164200 680.959
164300 681.631
164400 682.365
164500 683.051
164600 683.47
164700 683.8
164800 684.068
164900 684.341
165000 684.757
165100 685.072
165200 685.457
165300 685.562
165400 685.23
165500 685.077
165600 685.126
165700 684.856
165800 684.872
165900 685.227
166000 685.376
166100 685.462
166200 685.45
166300 685.665
166400 685.827
166500 686.007
166600 686.167
166700 686.034
166800 685.95
166900 685.983
167000 686.221
167100 686.306
167200 686.525
167300 686.952
167400 687.504
167500 687.914
167600 688.09
167700 688.231
167800 688.436
167900 688.682
168000 688.565
168100 688.451
168200 688.429
168300 688.639
168400 688.867
168500 689.091
168600 689.154
168700 689.525
168800 690.018
168900 690.643
169000 691.328
169100 691.901
169200 692.447
169300 693.126
169400 693.818
169500 694.126
169600 694.579
169700 695.158
169800 695.773
169900 695.898
170000 696.056
170100 696.474
170200 696.819
170300 696.914
170400 697.254
170500 697.588
170600 697.983
170700 698.572
170800 699.292
170900 699.932
171000 700.542
171100 700.965
171200 701.358
171300 701.889
171400 702.383
171500 702.431
171600 702.35
171700 702.644
171800 702.698
171900 702.504
172000 702.622
172100 702.938
172200 703.214
172300 703.5
172400 703.741
172500 704.14
172600 704.487
172700 704.964
172800 705.083
172900 704.748
173000 704.64
173100 704.864
173200 705.134
173300 705.531
173400 706.05
173500 706.235
173600 705.962
173700 705.854
173800 706.273
173900 706.705
174000 706.94
174100 707.194
174200 707.626
174300 707.979
174400 708.099
174500 708.134
174600 708.271
174700 708.62
174800 709.15
174900 709.921
175000 710.689
175100 711.266
175200 711.868
175300 712.473
175400 713.038
175500 713.648
175600 714.113
175700 714.67
175800 715.173
175900 715.527
176000 715.658
176100 715.563
176200 715.185
176300 714.762
176400 714.429
176500 714.14
176600 713.679
176700 713.317
176800 713.5
176900 713.675
177000 713.756
177100 714.009
177200 714.21
177300 714.647
177400 715.13
177500 715.646
177600 716.091
177700 716.551
177800 716.753
177900 716.857
178000 717.105
178100 717.407
178200 717.54
178300 717.862
178400 718.243
178500 718.426
178600 718.586
178700 718.84
178800 719.181
178900 719.601
179000 719.985
179100 720.186
179200 720.202
179300 720.352
179400 720.64
179500 720.937
179600 721.238
179700 721.579
179800 721.74
179900 721.728
180000 722.005
180100 722.176
180200 722.015
180300 721.855
180400 721.987
180500 722.273
180600 722.295
180700 721.864
180800 721.469
180900 721.214
181000 720.992
181100 720.901
181200 720.919
181300 720.887
181400 720.849
181500 720.734
181600 720.773
181700 720.985
181800 721.202
181900 721.329
182000 721.425
182100 721.522
182200 721.561
182300 721.67
182400 722.019
182500 722.413
182600 722.808
182700 723.054
182800 723.202
182900 723.469
183000 724.041
183100 724.41
183200 724.805
183300 725.234
183400 725.431
183500 725.742
183600 726.096
183700 726.4
183800 726.778
183900 727.166
184000 727.516
184100 727.905
184200 728.288
184300 728.484
184400 728.706
184500 728.975
184600 729.165
184700 729.113
184800 728.771
184900 728.593
185000 728.891
185100 729.089
185200 728.948
185300 728.938
185400 728.816
185500 728.856
185600 728.935
185700 729.057
185800 729.443
185900 729.698
186000 729.623
186100 729.447
186200 729.577
186300 729.891
186400 729.994
186500 729.907
186600 729.871
186700 729.799
186800 729.682
186900 729.861
187000 730.351
187100 730.764
187200 730.902
187300 731.288
187400 731.638
187500 732.036
187600 732.398
187700 732.865
187800 733.505
187900 734.382
188000 734.91
188100 735.274
188200 735.628
188300 735.623
188400 735.642
188500 735.819
188600 735.747
188700 735.763
188800 735.896
188900 735.878
189000 735.715
189100 735.576
189200 735.371
189300 735.362
189400 735.471
189500 735.309
189600 735.339
189700 735.793
189800 736.091
189900 736.481
190000 736.995
190100 737.611
190200 738.161
190300 738.5
190400 738.99
190500 739.561
190600 739.943
190700 739.903
190800 739.985
190900 739.857
191000 739.854
191100 740.05
191200 740.337
191300 740.553
191400 740.515
191500 740.532
191600 740.618
191700 740.693
191800 741.068
191900 741.316
192000 741.393
192100 741.576
192200 741.761
192300 742.132
192400 742.767
192500 743.272
192600 743.906
192700 744.609
192800 745.438
192900 746.142
193000 746.66
193100 746.867
193200 746.907
193300 747.171
193400 747.445
193500 747.812
193600 748.099
193700 748.36
193800 748.817
193900 749.343
194000 749.863
194100 750.597
194200 751.179
194300 751.804
194400 752.6
194500 753.127
194600 753.901
194700 754.305
194800 754.755
194900 755.357
195000 755.722
195100 755.822
195200 756.099
195300 756.579
195400 757.17
195500 757.703
195600 758.286
195700 758.739
195800 759.002
195900 759.11
196000 759.343
196100 759.47
196200 759.647
196300 759.716
196400 759.817
